CR8705,,轴 4 原点复归完成,,
CR8714,,轴 4 有,,
CR8715,,轴 4 比较器 2 匹配继电器,,
DM0,,计数,,
DM10,,Port2 错误代码,,
DM60,,轴 1 点 3 加速度,,
DM61,,轴 1 点 3 减速度,,
DM62,,轴 1 点 3 运转速度,,
DM63,,轴 1 点 3 运转速度,,
DM65,,轴 2 点 3 加速度,,
DM66,,轴 2 点 3 减速度,,
DM67,,轴 2 点 3 运转速度,,
DM68,,轴 2 点 3 运转速度,,
DM70,,轴 3 点 3 加速度,,
DM71,,轴 3 点 3 减速度,,
DM72,,轴 3 点 3 运转速度,,
DM73,,轴 3 点 3 运转速度,,
DM98,,设备状态＿HMI ,,
DM100,,设备状态 To 上位机,,
DM101,,写入的指令　From 上位机,,
DM102,,设备错误信息 To 上位机,,
DM110,,（PC）＝1，不熔炼；=0，正常熔炼,,
DM127,,载盘重量-2,,
DM128,,载盘重量,,
DM129,,载盘重量+2,,
DM130,,放入物品后的重量值,,
DM132,,增加磁场后的重量值,,
DM136,,上次指令记录,,
DM150,,加热到达该温度后开始延时停止熔炉,,
DM152,,加热到达该温度后可以泄压开盖,,
DM154,,加热到达该温度后可以停止吹气,,
DM201,,单机版的指令　From HMI,,
DM210,,当前指令显示＿HMI,,
DM280,,熔炉温度到960后延时停止时间_HMI,,
DM382,,粗称当前重量显示＿HMI,,
DM384,,砝码重量_FRM HMI,,
DM410,,真空下限到达后，延时启动抽真空,,
DM412,,【补气】：气泵启/停，延时开/关阀,,
DM414,,【抽真空】：气泵启/停，延时开/关,,
DM416,,补气超时时间设定,,
DM420,,有-已泄压信号，延时开盖时间设定,,
DM422,,无-已泄压信号，延时开盖时间设定,,
DM430,,光栅断开滤波,,
DM432,,光栅闭合滤波,,
DM434,,精秤通信时间间隔,,
DM436,,二次去皮完成主轴延时启动,,
DM438,,非倒黄金时，载盘夹子延时动作,,
DM440,,倒黄金时，载盘夹子延时动作,,
DM442,,非倒黄金时，石墨夹子延时动作,,
DM444,,倒黄金时，石墨夹子延时动作,,
DM446,,到载盘工位后，倾倒夹子延时动作,,
DM448,,冷却完成后翻转次数设置＿HMI,,
DM450,,Z轴夹子原点_超时设置,,
DM452,,Z轴夹子动点_超时设置,,
DM454,,石墨夹子原点_超时设置,,
DM456,,石墨夹子动点_超时设置,,
DM458,,载盘夹子原点_超时设置,,
DM460,,载盘夹子动点_超时设置,,
DM462,,倾倒夹子原点_超时设置,,
DM464,,倾倒夹子动点_超时设置,,
DM466,,闸门电机打开_超时设置,,
DM468,,闸门电机关闭_超时设置,,
DM470,,取盘电机闸门位_超时设置,,
DM472,,取盘电机取盘位_超时设置,,
DM474,,翻转电机载盘位_超时设置,,
DM476,,翻转电机石墨位_超时设置,,
DM478,,翻转电机原点_超时设置,,
DM480,,倾倒电机载盘位_超时设置,,
DM482,,倾倒电机初始位_超时设置,,
DM484,,倾倒次数设置_HMI,,
DM485,,倾倒时间间隔设置_HMI,,
DM488,,去皮时间间隔_HMI,,
DM490,,二次称重主轴启动延时_HMI,,
DM497,,冷水机通信周期，默认2ｓ,,
DM498,,冷水机上限报警温度，默认40℃,,
DM499,,冷水机下限报警温度，默认5℃,,
DM500,,冷水机冷水温度设定，默认20℃,,
DM502,,回差温度设定，默认2℃（启动）,,
DM503,,回差设定，默认0.5℃（停止）,,
DM504,,熔炼前最高水温,,
DM506,,回水最高水温,,
DM508,,真空箱最高温度,,
DM510,,抽真空超时时间设置_HMI,,
DM511,,抽真空超时时间设置_PLC,,
DM512,,熔炼温度超时未达到时间设置_HMI,,
DM513,,熔炼温度超时未达到时间设置_PLC,,
DM514,,冷却吹气超时时间设定_HMI,,
DM515,,冷却吹气超时时间设定_PLC,,
DM516,,石墨工位冷却超时时间_HMI,,
DM517,,石墨工位冷却超时时间_PLC,,
DM520,,回水温度开始检测时间_HMI,,
DM521,,回水温度开始检测时间_PLC,,
DM524,,翻转前铜板温度_HMI,,
DM526,,二次去皮铜板温度_HMI,,
DM528,,冷水机停后关泵延时时间_HMI,,
DM530,,石墨盘寿命即将到期设置,,
DM531,,石墨盘寿命到期设置,,
DM533,,铜板温度系数_HMI,,
DM535,,石墨盘使用次数记录,,
DM537,,系数计算后的铜板当前温度,,
DM540,,载盘重量设置_HMI,,
DM542,,精称一检重量．F＿TO HMI,,
DM544,,精称二检重量．F＿TO HMI,,
DM546,,精称重量设置．F＿FRM HMI,,
DM548,,精称允许上浮重量设置．F＿FRM HMI,,
DM550,,版本号STR-0,,
DM551,,版本号STR-1,,
DM552,,版本号STR-2,,
DM553,,版本号STR-3,,
DM554,,版本号STR-4,,
DM555,,版本号STR-5,,
DM556,,版本号STR-6,,
DM557,,版本号STR-7,,
DM558,,版本号STR-8,,
DM559,,版本号STR-9,,
DM560,,版本号STR-10,,
DM568,,0，普；1，英；2，当,,
DM569,,=0，普通话播报；=1，英语播报,,
DM570,,=0，无；=1，白色版；=2，黑色版,,
DM571,,温控表设置，=0，2路；=1，4路,,
DM572,,=0，旧冷水机（大屏）；=1，新水机,,
DM573,,=0，不使用纯金、K金位；=1，使用,,
DM574,,=0，不使用二次去皮；=1，使用,,
DM575,,=0，不使用温湿度；=1，使用温湿度,,
DM576,,=0，不使用载盘残留检测；=1，使用,,
DM577,,=0，冷水机有水；=1，冷水机无水,,
DM580,,（PLC）＝1，不熔炼；=0，正常熔炼,,
DM582,,=1，屏蔽粗秤；=0，不屏蔽粗秤,,
DM584,,=1，程序下载中；=0，正常模式,,
DM599,,＝1，夹的纯金盘；＝2，夹的K金盘,,
DM600,,=0，夹子上无盖；=1，夹子上有盖,,
DM601,,=1，Z轴在原点；=0，不在原点,,
DM602,,=1，XYZ定位中；=0，XYZ空闲,,
DM605,,冷水泵；=0，无运行；=1，运行记忆,,
DM606,,=1，第一次去相机；=2，二次去相机,,
DM610,,载盘位_点对点,,
DM611,,精称位_点对点,,
DM612,,取盘电机取盘位_点对点,,
DM613,,相机位_点对点,,
DM614,,测金仪_点对点,,
DM615,,摆盖位_点对点,,
DM616,,开盖位_点对点,,
DM617,,石墨位_点对点,,
DM618,,熔炼位_点对点,,
DM619,,K金位_点对点,,
DM620,,纯金位_点对点,,
DM644,,X,,
DM646,,Y,,
DM700,,坐标存档1,,
DM701,,坐标存档2,,
DM702,,坐标存档3,,
DM703,,坐标存档4,,
DM704,,坐标存档5,,
DM705,,坐标存档6,,
DM706,,坐标存档7,,
DM707,,坐标存档8,,
DM708,,坐标存档9,,
DM709,,坐标存档10,,
DM710,,坐标存档11,,
DM711,,坐标存档12,,
DM712,,坐标存档13,,
DM713,,坐标存档14,,
DM714,,坐标存档15,,
DM715,,坐标存档16,,
DM716,,坐标存档17,,
DM717,,坐标存档18,,
DM718,,坐标存档19,,
DM719,,坐标存档20,,
DM720,,坐标存档21,,
DM721,,坐标存档22,,
DM722,,坐标存档23,,
DM723,,坐标存档24,,
DM724,,坐标存档25,,
DM725,,坐标存档26,,
DM726,,坐标存档27,,
DM727,,坐标存档28,,
DM728,,坐标存档29,,
DM729,,坐标存档30,,
DM730,,坐标存档31,,
DM731,,坐标存档32,,
DM732,,坐标存档33,,
DM733,,坐标存档34,,
DM734,,坐标存档35,,
DM735,,坐标存档36,,
DM736,,坐标存档37,,
DM737,,坐标存档38,,
DM738,,坐标存档39,,
DM739,,坐标存档40,,
DM740,,坐标存档41,,
DM741,,坐标存档42,,
DM742,,坐标存档43,,
DM743,,坐标存档44,,
DM744,,坐标存档45,,
DM745,,坐标存档46,,
DM746,,坐标存档47,,
DM747,,坐标存档48,,
DM748,,坐标存档49,,
DM749,,坐标存档50,,
DM750,,坐标存档51,,
DM751,,坐标存档52,,
DM752,,坐标存档53,,
DM753,,坐标存档54,,
DM754,,坐标存档55,,
DM755,,坐标存档56,,
DM756,,坐标存档57,,
DM757,,坐标存档58,,
DM758,,坐标存档59,,
DM759,,坐标存档60,,
DM760,,坐标存档61,,
DM761,,坐标存档62,,
DM762,,坐标存档63,,
DM763,,坐标存档64,,
DM764,,坐标存档65,,
DM765,,坐标存档66,,
DM766,,坐标存档67,,
DM767,,坐标存档68,,
DM768,,坐标存档69,,
DM769,,坐标存档70,,
DM1000,,=1，初始化＿From上位机,,
DM1001,,=1，急停＿From上位机,,
DM1005,,普通话默认延时设置＿HMI,,
DM1006,,方言默认延时设置＿HMI,,
DM1007,,一检后，模拟下一条＿HMI,,
DM1008,,二检后，模拟下一条＿HMI,,
DM1010,,普通话1_欢迎使用_延时,,
DM1011,,普通话2_设备准备中_延时,,
DM1012,,普通话3_闸口即将打开_延时,,
DM1013,,普通话4_黄金放好后_延时,,
DM1014,,普通话5_第一次称重_延时,,
DM1015,,普通话6_第一次测金_延时,,
DM1016,,普通话7_初检结果_延时,,
DM1017,,普通话8_输入身份证_延时,,
DM1018,,普通话9_准备高温熔解_延时,,
DM1019,,普通话10_加热熔解结束_延时,,
DM1020,,普通话11_移载到箱外冷却_延时,,
DM1021,,普通话12_第二次测金_延时,,
DM1022,,普通话13_第二次称重_延时,,
DM1023,,普通话14_终检显示_延时,,
DM1024,,普通话15_感谢此次回收兑现_延时,,
DM1025,,普通话16_取消操作，退金_延时,,
DM1026,,普通话17_不符合回收标准_延时,,
DM1027,,普通话18_黄金退回到闸门口_延时,,
DM1028,,普通话19_黄金取走后，关门_延时,,
DM1029,,普通话20_手要离开闸口，关门_延时,,
DM1030,,普通话21__延时,,
DM1031,,普通话22__延时,,
DM1032,,普通话23__延时,,
DM1033,,普通话24__延时,,
DM1034,,普通话25__延时,,
DM1035,,普通话26__延时,,
DM1036,,普通话27__延时,,
DM1037,,普通话28__延时,,
DM1038,,普通话29__延时,,
DM1039,,普通话30__延时,,
DM1040,,普通话31__延时,,
DM1041,,普通话32__延时,,
DM1042,,普通话33__延时,,
DM1043,,普通话34__延时,,
DM1044,,普通话35__延时,,
DM1045,,普通话36__延时,,
DM1046,,普通话37__延时,,
DM1047,,普通话38__延时,,
DM1048,,普通话39__延时,,
DM1049,,普通话40__延时,,
DM1050,,普通话41__延时,,
DM1051,,普通话42__延时,,
DM1052,,普通话43__延时,,
DM1053,,普通话44__延时,,
DM1054,,普通话45__延时,,
DM1055,,普通话46__延时,,
DM1056,,普通话47__延时,,
DM1057,,普通话48_第一次提醒：放黄金_延时,,
DM1058,,普通话49_第二次提醒：放黄金_延时,,
DM1059,,普通话50__延时,,
DM1060,,英语1_欢迎使用_延时,,
DM1061,,英语2_设备准备中_延时,,
DM1062,,英语3_闸口即将打开_延时,,
DM1063,,英语4_黄金放好后_延时,,
DM1064,,英语5_第一次称重_延时,,
DM1065,,英语6_第一次测金_延时,,
DM1066,,英语7_初检结果_延时,,
DM1067,,英语8_输入身份证_延时,,
DM1068,,英语9_准备高温熔解_延时,,
DM1069,,英语10_加热熔解结束_延时,,
DM1070,,英语11_移载到箱外冷却_延时,,
DM1071,,英语12_第二次测金_延时,,
DM1072,,英语13_第二次称重_延时,,
DM1073,,英语14_终检显示_延时,,
DM1074,,英语15_感谢此次回收兑现_延时,,
DM1075,,英语16_取消操作，退金_延时,,
DM1076,,英语17_不符合回收标准_延时,,
DM1077,,英语18_黄金退回到闸门口_延时,,
DM1078,,英语19_黄金取走后，关门_延时,,
DM1079,,英语20_手要离开闸口，关门_延时,,
DM1080,,英语21__延时,,
DM1081,,英语22__延时,,
DM1082,,英语23__延时,,
DM1083,,英语24__延时,,
DM1084,,英语25__延时,,
DM1085,,英语26__延时,,
DM1086,,英语27__延时,,
DM1087,,英语28__延时,,
DM1088,,英语29__延时,,
DM1089,,英语30__延时,,
DM1090,,英语31__延时,,
DM1091,,英语32__延时,,
DM1092,,英语33__延时,,
DM1093,,英语34__延时,,
DM1094,,英语35__延时,,
DM1095,,英语36__延时,,
DM1096,,英语37__延时,,
DM1097,,英语38__延时,,
DM1098,,英语39__延时,,
DM1099,,英语40__延时,,
DM1100,,英语41__延时,,
DM1101,,英语42__延时,,
DM1102,,英语43__延时,,
DM1103,,英语44__延时,,
DM1104,,英语45__延时,,
DM1105,,英语46__延时,,
DM1106,,英语47__延时,,
DM1107,,英语48_第一次提醒：放黄金_延时,,
DM1108,,英语49_第二次提醒：放黄金_延时,,
DM1109,,英语50__延时,,
DM1110,,方言1_欢迎使用_延时,,
DM1111,,方言2_设备准备中_延时,,
DM1112,,方言3_闸口即将打开_延时,,
DM1113,,方言4_黄金放好后_延时,,
DM1114,,方言5_第一次称重_延时,,
DM1115,,方言6_第一次测金_延时,,
DM1116,,方言7_初检结果_延时,,
DM1117,,方言8_输入身份证_延时,,
DM1118,,方言9_准备高温熔解_延时,,
DM1119,,方言10_加热熔解结束_延时,,
DM1120,,方言11_移载到箱外冷却_延时,,
DM1121,,方言12_第二次测金_延时,,
DM1122,,方言13_第二次称重_延时,,
DM1123,,方言14_终检显示_延时,,
DM1124,,方言15_感谢此次回收兑现_延时,,
DM1125,,方言16_取消操作，退金_延时,,
DM1126,,方言17_不符合回收标准_延时,,
DM1127,,方言18_黄金退回到闸门口_延时,,
DM1128,,方言19_黄金取走后，关门_延时,,
DM1129,,方言20_手要离开闸口，关门_延时,,
DM1130,,方言21__延时,,
DM1131,,方言22__延时,,
DM1132,,方言23__延时,,
DM1133,,方言24__延时,,
DM1134,,方言25__延时,,
DM1135,,方言26__延时,,
DM1136,,方言27__延时,,
DM1137,,方言28__延时,,
DM1138,,方言29__延时,,
DM1139,,方言30__延时,,
DM1140,,方言31__延时,,
DM1141,,方言32__延时,,
DM1142,,方言33__延时,,
DM1143,,方言34__延时,,
DM1144,,方言35__延时,,
DM1145,,方言36__延时,,
DM1146,,方言37__延时,,
DM1147,,方言38__延时,,
DM1148,,方言39__延时,,
DM1149,,方言40__延时,,
DM1150,,方言41__延时,,
DM1151,,方言42__延时,,
DM1152,,方言43__延时,,
DM1153,,方言44__延时,,
DM1154,,方言45__延时,,
DM1155,,方言46__延时,,
DM1156,,方言47__延时,,
DM1157,,方言48_第一次提醒：放黄金_延时,,
DM1158,,方言49_第二次提醒：放黄金_延时,,
DM1159,,方言50__延时,,
DM2000,,CH1真空箱炉内温度,,
DM2002,,CH2石墨盘冷却工位温度（温控表）,,
DM2004,,CH3回水温度,,
DM2006,,CH4真空箱体温度,,
DM2008,,冷水机实时水温,,
DM2010,,设备内湿度,,
DM2012,,设备内温度,,
DM2202,,粗称当前重量,,
DM2306,,冷水机实时水温FRM Port2,,
DM2308,,熔炉温度PV1 FRM Port2,,
DM2310,,石墨工位温度PV2 FRM Port2,,
DM2330,,熔炼/不熔炼 To HMI显示 & PLC程序,,
DM2340,,=2222，存档显示；<>，存档隐藏,,
DM2523,,=0，打开写保护；=1，关闭写保护,,
DM3607,,单机循环＿次数设置＿HMI,,
DM3608,,单机循环＿当前次数显示＿HMI,,
DM4000,,X轴载盘位置,,
DM4002,,Y轴载盘位置,,
DM4004,,Z轴载盘下位,,
DM4006,,Z轴上位,,
DM4008,,X轴精称位置,,
DM4010,,Y轴精称位置,,
DM4012,,Z轴精称下位,,
DM4014,,X轴取盘位置,,
DM4016,,Y轴取盘位置,,
DM4018,,Z轴取盘下位,,
DM4020,,X轴相机位置,,
DM4022,,Y轴相机位置,,
DM4024,,Z轴相机下位,,
DM4026,,X轴测金仪位置,,
DM4028,,Y轴测金仪位置,,
DM4030,,Z轴测金仪下位,,
DM4032,,X轴真空盖打开位置,,
DM4034,,Y轴真空盖打开位置,,
DM4036,,Z轴真空盖打开下位,,
DM4038,,X轴真空盖摆盖位置,,
DM4040,,Y轴真空盖摆盖位置,,
DM4042,,Z轴真空盖摆盖下位,,
DM4044,,X轴石墨位位置,,
DM4046,,Y轴石墨位位置,,
DM4048,,Z轴石墨位下位,,
DM4050,,X轴熔炼位置,,
DM4052,,Y轴熔炼位置,,
DM4054,,Z轴熔炼下位,,
DM4060,,X轴K金位置,,
DM4062,,Y轴K金位置,,
DM4064,,Z轴K金下位,,
DM4070,,X轴纯金位置,,
DM4072,,Y轴纯金位置,,
DM4074,,Z轴纯金下位,,
DM5000,,轴1当前坐标,,
DM5002,,轴1当前速度,,
DM5004,,轴2当前坐标,,
DM5006,,轴2当前坐标,,
DM5008,,轴3当前坐标,,
DM5010,,轴3当前速度,,
DM6000,,1#指令状态,,
DM6001,,2#指令状态,,
DM6002,,3#指令状态,,
DM6003,,4#指令状态,,
DM6004,,5#指令状态,,
DM6005,,6#指令状态,,
DM6006,,7#指令状态,,
DM6007,,8#指令状态,,
DM6008,,9#指令状态,,
DM6009,,10#指令状态,,
DM6010,,11#指令状态,,
DM6011,,12#指令状态,,
DM6012,,13#指令状态,,
DM6013,,14#指令状态,,
DM6014,,15#指令状态,,
DM6015,,16#指令状态,,
DM6016,,17#指令状态,,
DM6017,,18#指令状态,,
DM6018,,19#指令状态,,
DM6019,,20#指令状态,,
DM6020,,21#指令状态,,
DM6021,,22#指令状态,,
DM6022,,23#指令状态,,
DM6023,,24#指令状态,,
DM6024,,25#指令状态,,
DM6025,,26#指令状态,,
DM6026,,27#指令状态,,
DM6027,,28#指令状态,,
DM6028,,29#指令状态,,
DM6029,,30#指令状态,,
DM6030,,31#指令状态,,
DM6031,,32#指令状态,,
DM6032,,50#指令状态,,
DM6033,,51#指令状态,,
DM6034,,52#指令状态,,
DM6035,,53#指令状态,,
DM6036,,54#指令状态,,
DM6037,,55#指令状态,,
DM6038,,56#指令状态,,
DM6039,,57#指令状态,,
DM10208,,Z轴夹子老化当前次数显示 To HMI,,
DM10210,,Z轴夹子老化次数设置_HMI,,
DM10212,,Z轴夹子停顿时间间隔_HMI,,
DM10214,,载石倾夹子老化次数设置_HMI,,
DM10216,,载石倾夹子停顿时间间隔_HMI,,
DM10218,,载石夹子老化当前次数显示 To HMI,,
DM10300,,熔炼计时显示_TO HMI,,
DM10302,,炉内冷却计时_TO HMI,,
DM10304,,吹气冷却计时_TO HMI,,
DM10306,,铜板冷却计时_TO HMI,,
DM10310,,关炉倒计时_TO HMI,,
DM10806,,Port2 数据存储单位,,
DM15000,,当前页编号 FRM HMI,,
W00,,站号,,
W02,,功能码、,,
W04,,开始地址＿读取,,
W06,,软元件数＿读取,,
T1,,Z轴回原_初始化复位延时,,
T5,,冷水箱(停止)回温设定延时,,
T6,,冷水机状态和报警读取延时,,
T7,,冷水机上下限温度设定延时,,
T8,,冷水机下限温度设定延时,,
T9,,Z1=0延时,,
T10,,冷水箱温度设定延时,,
T11,,冷水箱(启动)回温设定延时,,
T12,,冷水机冷却水实时温度读取延时,,
T13,,真空箱炉内温度读取延时,,
T14,,石墨盘冷却工位温度读取延时,,
T15,,温度通信防卡顿延时确认1,,
T16,,回水温度通信延时,,
T17,,真空箱体温度通信延时,,
T18,,温度通信防卡顿延时确认2,,
T19,,粗称通信防卡顿延时确认2,,
T20,,粗称取消去皮延时,,
T21,,粗称去皮延时,,
T22,,关闭写保护延时,,
T23,,粗称清零延时,,
T24,,砝码校准,,
T25,,打开写保护延时,,
T26,,粗称读取当前值延时,,
T27,,关闭写保护延时,,
T28,,打开写保护延时,,
T29,,粗称通信防卡顿延时确认1,,
T30,,语音播报延时,,
T31,,语音播报防卡顿延时确认1,,
T32,,语音播报防卡顿延时确认2,,
T33,,湿度通信延时,,
T34,,关闭读写保护延时_零漂,,
T35,,零漂设定延时,,
T36,,温度通信延时,,
T37,,追零使能通信延时,,
T38,,冷水机独立时钟_时间到,,
T40,,右门锁5s延时断开输出,,
T41,,左门锁5s延时断开输出,,
T43,,回水温度延迟检测时间到,,
T50,,到了960℃后延时关炉的时间,,
T52,,抽真空超时时间,,
T53,,熔炼未达960℃超时时间,,
T54,,冷却吹气超时时间,,
T55,,石墨工位冷却超时时间,,
T60,,取空盘时，载盘夹子延时闭合,,
T61,,倒黄金时，载盘夹子延时张开,,
T62,,取空盘时，石墨夹子延时闭合,,
T63,,倒黄金时，石墨夹子延时张开,,
T64,,到载盘工位后，倾倒夹子延时动作,,
CM0,,KV-D30 0页第1行软元件,,
CM1,,KV-D30 0页第1行软元件,,
CM2,,KV-D30 0页第2行软元件,,
CM3,,KV-D30 0页第2行软元件,,
CM4,,KV-D30 0页第3行软元件,,
CM5,,KV-D30 0页第3行软元件,,
CM6,,KV-D30 0页第4行软元件,,
CM7,,KV-D30 0页第4行软元件,,
CM10,,KV-D30 1页第1行软元件,,
CM11,,KV-D30 1页第1行软元件,,
CM12,,KV-D30 1页第2行软元件,,
CM13,,KV-D30 1页第2行软元件,,
CM14,,KV-D30 1页第3行软元件,,
CM15,,KV-D30 1页第3行软元件,,
CM16,,KV-D30 1页第4行软元件,,
CM17,,KV-D30 1页第4行软元件,,
CM20,,KV-D30 2页第1行软元件,,
CM21,,KV-D30 2页第1行软元件,,
CM22,,KV-D30 2页第2行软元件,,
CM23,,KV-D30 2页第2行软元件,,
CM24,,KV-D30 2页第3行软元件,,
CM25,,KV-D30 2页第3行软元件,,
CM26,,KV-D30 2页第4行软元件,,
CM27,,KV-D30 2页第4行软元件,,
CM30,,KV-D30 3页第1行软元件,,
CM31,,KV-D30 3页第1行软元件,,
CM32,,KV-D30 3页第2行软元件,,
CM33,,KV-D30 3页第2行软元件,,
CM34,,KV-D30 3页第3行软元件,,
CM35,,KV-D30 3页第3行软元件,,
CM36,,KV-D30 3页第4行软元件,,
CM37,,KV-D30 3页第4行软元件,,
CM40,,KV-D30 4页第1行软元件,,
CM41,,KV-D30 4页第1行软元件,,
CM42,,KV-D30 4页第2行软元件,,
CM43,,KV-D30 4页第2行软元件,,
CM44,,KV-D30 4页第3行软元件,,
CM45,,KV-D30 4页第3行软元件,,
CM46,,KV-D30 4页第4行软元件,,
CM47,,KV-D30 4页第4行软元件,,
CM50,,KV-D30 5页第1行软元件,,
CM51,,KV-D30 5页第1行软元件,,
CM52,,KV-D30 5页第2行软元件,,
CM53,,KV-D30 5页第2行软元件,,
CM54,,KV-D30 5页第3行软元件,,
CM55,,KV-D30 5页第3行软元件,,
CM56,,KV-D30 5页第4行软元件,,
CM57,,KV-D30 5页第4行软元件,,
CM60,,KV-D30 6页第1行软元件,,
CM61,,KV-D30 6页第1行软元件,,
CM62,,KV-D30 6页第2行软元件,,
CM63,,KV-D30 6页第2行软元件,,
CM64,,KV-D30 6页第3行软元件,,
CM65,,KV-D30 6页第3行软元件,,
CM66,,KV-D30 6页第4行软元件,,
CM67,,KV-D30 6页第4行软元件,,
CM70,,KV-D30 7页第1行软元件,,
CM71,,KV-D30 7页第1行软元件,,
CM72,,KV-D30 7页第2行软元件,,
CM73,,KV-D30 7页第2行软元件,,
CM74,,KV-D30 7页第3行软元件,,
CM75,,KV-D30 7页第3行软元件,,
CM76,,KV-D30 7页第4行软元件,,
CM77,,KV-D30 7页第4行软元件,,
CM80,,KV-D30 8页第1行软元件,,
CM81,,KV-D30 8页第1行软元件,,
CM82,,KV-D30 8页第2行软元件,,
CM83,,KV-D30 8页第2行软元件,,
CM84,,KV-D30 8页第3行软元件,,
CM85,,KV-D30 8页第3行软元件,,
CM86,,KV-D30 8页第4行软元件,,
CM87,,KV-D30 8页第4行软元件,,
CM90,,KV-D30 9页第1行软元件,,
CM91,,KV-D30 9页第1行软元件,,
CM92,,KV-D30 9页第2行软元件,,
CM93,,KV-D30 9页第2行软元件,,
CM94,,KV-D30 9页第3行软元件,,
CM95,,KV-D30 9页第3行软元件,,
CM96,,KV-D30 9页第4行软元件,,
CM97,,KV-D30 9页第4行软元件,,
CM100,,KV-D30 10页第1行软元件,,
CM101,,KV-D30 10页第1行软元件,,
CM102,,KV-D30 10页第2行软元件,,
CM103,,KV-D30 10页第2行软元件,,
CM104,,KV-D30 10页第3行软元件,,
CM105,,KV-D30 10页第3行软元件,,
CM106,,KV-D30 10页第4行软元件,,
CM107,,KV-D30 10页第4行软元件,,
CM110,,KV-D30 11页第1行软元件,,
CM111,,KV-D30 11页第1行软元件,,
CM112,,KV-D30 11页第2行软元件,,
CM113,,KV-D30 11页第2行软元件,,
CM114,,KV-D30 11页第3行软元件,,
CM115,,KV-D30 11页第3行软元件,,
CM116,,KV-D30 11页第4行软元件,,
CM117,,KV-D30 11页第4行软元件,,
CM120,,KV-D30 12页第1行软元件,,
CM121,,KV-D30 12页第1行软元件,,
CM122,,KV-D30 12页第2行软元件,,
CM123,,KV-D30 12页第2行软元件,,
CM124,,KV-D30 12页第3行软元件,,
CM125,,KV-D30 12页第3行软元件,,
CM126,,KV-D30 12页第4行软元件,,
CM127,,KV-D30 12页第4行软元件,,
CM130,,KV-D30 13页第1行软元件,,
CM131,,KV-D30 13页第1行软元件,,
CM132,,KV-D30 13页第2行软元件,,
CM133,,KV-D30 13页第2行软元件,,
CM134,,KV-D30 13页第3行软元件,,
CM135,,KV-D30 13页第3行软元件,,
CM136,,KV-D30 13页第4行软元件,,
CM137,,KV-D30 13页第4行软元件,,
CM140,,KV-D30 14页第1行软元件,,
CM141,,KV-D30 14页第1行软元件,,
CM142,,KV-D30 14页第2行软元件,,
CM143,,KV-D30 14页第2行软元件,,
CM144,,KV-D30 14页第3行软元件,,
CM145,,KV-D30 14页第3行软元件,,
CM146,,KV-D30 14页第4行软元件,,
CM147,,KV-D30 14页第4行软元件,,
CM150,,KV-D30 15页第1行软元件,,
CM151,,KV-D30 15页第1行软元件,,
CM152,,KV-D30 15页第2行软元件,,
CM153,,KV-D30 15页第2行软元件,,
CM154,,KV-D30 15页第3行软元件,,
CM155,,KV-D30 15页第3行软元件,,
CM156,,KV-D30 15页第4行软元件,,
CM157,,KV-D30 15页第4行软元件,,
CM160,,KV-D30 16页第1行软元件,,
CM161,,KV-D30 16页第1行软元件,,
CM162,,KV-D30 16页第2行软元件,,
CM163,,KV-D30 16页第2行软元件,,
CM164,,KV-D30 16页第3行软元件,,
CM165,,KV-D30 16页第3行软元件,,
CM166,,KV-D30 16页第4行软元件,,
CM167,,KV-D30 16页第4行软元件,,
CM170,,KV-D30 17页第1行软元件,,
CM171,,KV-D30 17页第1行软元件,,
CM172,,KV-D30 17页第2行软元件,,
CM173,,KV-D30 17页第2行软元件,,
CM174,,KV-D30 17页第3行软元件,,
CM175,,KV-D30 17页第3行软元件,,
CM176,,KV-D30 17页第4行软元件,,
CM177,,KV-D30 17页第4行软元件,,
CM180,,KV-D30 18页第1行软元件,,
CM181,,KV-D30 18页第1行软元件,,
CM182,,KV-D30 18页第2行软元件,,
CM183,,KV-D30 18页第2行软元件,,
CM184,,KV-D30 18页第3行软元件,,
CM185,,KV-D30 18页第3行软元件,,
CM186,,KV-D30 18页第4行软元件,,
CM187,,KV-D30 18页第4行软元件,,
CM190,,KV-D30 19页第1行软元件,,
CM191,,KV-D30 19页第1行软元件,,
CM192,,KV-D30 19页第2行软元件,,
CM193,,KV-D30 19页第2行软元件,,
CM194,,KV-D30 19页第3行软元件,,
CM195,,KV-D30 19页第3行软元件,,
CM196,,KV-D30 19页第4行软元件,,
CM197,,KV-D30 19页第4行软元件,,
CM200,,KV-D30 0页第1行属性,,
CM201,,KV-D30 0页第1行属性,,
CM202,,KV-D30 0页第2行属性,,
CM203,,KV-D30 0页第2行属性,,
CM204,,KV-D30 0页第3行属性,,
CM205,,KV-D30 0页第3行属性,,
CM206,,KV-D30 0页第4行属性,,
CM207,,KV-D30 0页第4行属性,,
CM208,,KV-D30 0页模板1设定,,
CM209,,KV-D30 0页模板2设定,,
CM210,,KV-D30 1页第1行属性,,
CM211,,KV-D30 1页第1行属性,,
CM212,,KV-D30 1页第2行属性,,
CM213,,KV-D30 1页第2行属性,,
CM214,,KV-D30 1页第3行属性,,
CM215,,KV-D30 1页第3行属性,,
CM216,,KV-D30 1页第4行属性,,
CM217,,KV-D30 1页第4行属性,,
CM218,,KV-D30 1页模板1设定,,
CM219,,KV-D30 1页模板2设定,,
CM220,,KV-D30 2页第1行属性,,
